11/1 21:18:27.421  Naljub gains Prayer of Fortitude.
11/1 22:21:34.390  Ferocious Inspiration fades from Ugor.
11/1 22:21:34.390  Ferocious Inspiration fades from Naewenn.
11/1 22:21:34.390  Ferocious Inspiration fades from Extremehorde.
11/1 22:21:34.390  Defaca gains 54 Mana from Defaca 's Master of Elements.
11/1 22:21:34.390  Demonea 's Healing Wave heals Krakenskull for 3970.
11/1 22:21:34.421  Caridwen 's Fire Blast hits Lair Brute for 1533 Fire damage.
11/1 22:21:34.421  Rok 's Earth Shock hits Lair Brute for 670 Nature damage.
11/1 22:21:34.468  Marley hits Lair Brute for 152. (glancing)
11/1 22:21:34.468  Lair Brute suffers 159 Shadow damage from Nightmair 's Siphon Life. (47 resisted)
11/1 22:21:34.468  Warp Stalker hits Lair Brute for 104. (53 blocked)
11/1 22:21:34.500  You fail to perform Devastate: Not yet recovered.
11/1 22:21:34.640  Nightmair 's Shadow Bolt hits Lair Brute for 1713 Shadow damage.
11/1 22:21:34.640  Chiv begins to cast Holy Light.
11/1 22:21:34.656  Mechanicbob hits Lair Brute for 382. (glancing)
11/1 22:21:34.656  Lair Brute 's Cleave was parried.
11/1 22:21:34.718  You fail to perform Devastate: Not yet recovered.
11/1 22:21:34.734  Lair Brute attacks. Shagz dodges.
11/1 22:21:34.734  Naewenn begins to cast Greater Heal.
11/1 22:21:34.765  Lair Brute 's Mortal Strike was dodged.
11/1 22:21:34.765  Marley 's Claw was parried by Lair Brute.
11/1 22:21:34.765  Ferocious Inspiration fades from Bumbaclot.
11/1 22:21:34.765  Chiv gains Light's Grace.
11/1 22:21:34.765  Nightmair 's Siphon Life heals Nightmair for 190.
11/1 22:21:34.765  Ceedar 's Maul hits Lair Brute for 490.
11/1 22:21:34.765  Lair Brute hits Ceedar for 2614.
11/1 22:21:34.765  Chiv 's Holy Light heals Shagz for 2356.
11/1 22:21:34.828  Shagz 's Devastate hits Lair Brute for 195.
11/1 22:21:34.828  Shagz 's Thunderfury hits Lair Brute for 270 Nature damage.
11/1 22:21:34.843  Mechanicbob hits Lair Brute for 176. (glancing)
11/1 22:21:34.906  You fail to perform Devastate: Not yet recovered.
11/1 22:21:35.093  You fail to perform Devastate: Not yet recovered.
11/1 22:21:35.093  Ugor hits Lair Brute for 164. (glancing)
11/1 22:21:35.203  Lair Brute suffers 227 Fire damage from Bumbaclot 's Immolation Trap Effect.
11/1 22:21:35.203  You hit Lair Brute for 117. (glancing)
11/1 22:21:35.218  Krakenskull gains Healing Way.
11/1 22:21:35.218  Defaca 's Scorch crits Lair Brute for 1721 Fire damage.
11/1 22:21:35.218  Shagz 's Heroic Strike hits Lair Brute for 273.
11/1 22:21:35.234  Siid 's Flash of Light heals you for 1671.
11/1 22:21:35.234  Ameraves 's Execute crits Lair Brute for 1982.
11/1 22:21:35.234  Lair Brute suffers 261 Physical damage from Mechanicbob 's Rupture.
11/1 22:21:35.234  Ugor hits Lair Brute for 318. (glancing)
11/1 22:21:35.296  Rok hits Lair Brute for 404.
11/1 22:21:35.296  Krakenskull misses Lair Brute.
11/1 22:21:35.468  Lair Brute suffers 154 Physical damage from Ugor 's Deep Wound.
11/1 22:21:35.484  Lair Brute suffers 504 Shadow damage from Extremehorde 's Unstable Affliction.
11/1 22:21:35.484  Lair Brute suffers 130 Nature damage from Scorpid 's Scorpid Poison.
11/1 22:21:35.484  Rok hits Lair Brute for 188.
11/1 22:21:35.562  Krakenskull misses Lair Brute.
11/1 22:21:35.578  Rok gains Lightning Speed.
11/1 22:21:35.609  Ceedar reflects 25 Nature damage to Lair Brute.
11/1 22:21:35.625  Mechanicbob 's Sinister Strike hits Lair Brute for 596.
11/1 22:21:35.625  Extremehorde 's Shadowmend heals Extremehorde for 12.
11/1 22:21:35.625  Bansheel 's Flash Heal heals Shagz for 1014.
11/1 22:21:35.625  Your Devastate crits Lair Brute for 450.
11/1 22:21:35.625  Lair Brute suffers 435 Shadow damage from Nightmair 's Corruption.
11/1 22:21:35.625  Lair Brute suffers 201 Physical damage from Ceedar 's Lacerate.
11/1 22:21:35.656  You fail to perform Devastate: Not yet recovered.
11/1 22:21:35.812  You fail to perform Devastate: Not yet recovered.
11/1 22:21:35.968  You fail to perform Devastate: Not yet recovered.
11/1 22:21:36.093  You fail to perform Devastate: Not yet recovered.
11/1 22:21:36.250  You fail to perform Devastate: Not yet recovered.
11/1 22:21:36.250  Marley hits Lair Brute for 167.
11/1 22:21:36.250  Scorpid attacks. Lair Brute parries.
11/1 22:21:36.250  Lair Brute suffers 517 Shadow damage from Extremehorde 's Corruption.
11/1 22:21:36.250  Demonea gains 18 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:21:36.250  Lavode gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:21:36.265  Lavode 's Shadow Bolt hits Lair Brute for 2120 Shadow damage.
11/1 22:21:36.343  Mechanicbob crits Lair Brute for 367.
11/1 22:21:36.343  Lair Brute suffers 242 Shadow damage from Lavode 's Siphon Life.
11/1 22:21:36.359  Caridwen begins to cast Arcane Blast.
11/1 22:21:36.359  Charge fades from Norna.
11/1 22:21:36.359  Mortal Strike fades from Shagz.
11/1 22:21:36.359  Flurry fades from Ugor.
11/1 22:21:36.375  Ice Barrier fades from Trigaar.
11/1 22:21:36.375  Mechanicbob 's Mace Stun Effect fails. Lair Brute is immune.
11/1 22:21:36.375  Extremehorde 's Shadowmend heals Extremehorde for 12.
11/1 22:21:36.375  Lavode 's Siphon Life heals Lavode for 304.
11/1 22:21:36.375  Rok 's Stormstrike hits Lair Brute for 474.
11/1 22:21:36.390  Rok 's Stormstrike hits Lair Brute for 209.
11/1 22:21:36.390  Lair Brute 's Cleave missed Defaca.
11/1 22:21:36.390  Ameraves crits Lair Brute for 1430.
11/1 22:21:36.390  Bansheel begins to cast Flash Heal.
11/1 22:21:36.390  Chiv begins to cast Flash of Light.
11/1 22:21:36.390  Lair Brute suffers 320 Fire damage from Lavode 's Immolate.
11/1 22:21:36.406  Lair Brute suffers 255 Nature damage from Mechanicbob 's Deadly Poison VII.
11/1 22:21:36.437  You fail to perform Shield Block: Not yet recovered.
11/1 22:21:36.468  Arcane Blast fades from Caridwen.
11/1 22:21:36.468  Inspiration fades from you.
11/1 22:21:36.484  Defaca gains 54 Mana from Defaca 's Master of Elements.
11/1 22:21:36.484  Mechanicbob 's Improved Leader of the Pack heals Mechanicbob for 422.
11/1 22:21:36.484  Mechanicbob 's Mace Stun Effect fails. Lair Brute is immune.
11/1 22:21:36.484  Lair Brute 's Cleave hits Caridwen for 8012.
11/1 22:21:36.500  Lair Brute 's Cleave hits Rok for 5098.
11/1 22:21:36.500  Shagz 's Revenge hits Lair Brute for 298.
11/1 22:21:36.500  Lair Brute suffers 242 Shadow damage from Extremehorde 's Curse of Agony.
11/1 22:21:36.500  Warp Stalker hits Lair Brute for 127. (glancing)
11/1 22:21:36.562  You fail to perform Shield Block: Not yet recovered.
11/1 22:21:36.562  Bumbaclot hits Lair Brute for 561.
11/1 22:21:36.562  Trigaar begins to cast Frostbolt.
11/1 22:21:36.562  Ugor misses Lair Brute.
11/1 22:21:36.578  Lair Brute suffers 410 Shadow damage from Lavode 's Unstable Affliction. (121 resisted)
11/1 22:21:36.578  Trigaar 's Frostbolt hits Lair Brute for 1258 Frost damage.
11/1 22:21:36.578  Mechanicbob hits Lair Brute for 405. (glancing)
11/1 22:21:36.734  Shagz hits Lair Brute for 121. (glancing)
11/1 22:21:36.734  Marley gains 186 health from Marley 's Spirit Bond.
11/1 22:21:36.750  You hit Lair Brute for 142.
11/1 22:21:36.750  Ceedar gains 308 health from Naewenn 's Renew.
11/1 22:21:36.812  Extremehorde gains Drain Soul.
11/1 22:21:36.812  Extremehorde gains Focus.
11/1 22:21:36.828  Mechanicbob gains 15 Energy from Mechanicbob 's Combat Potency.
11/1 22:21:36.828  Rok 's Windfury Attack hits Lair Brute for 360.
11/1 22:21:36.828  Rok 's Windfury Attack crits Lair Brute for 721.
11/1 22:21:36.828  Extremehorde 's Shadowmend heals Extremehorde for 6.
11/1 22:21:37.125  Lair Brute hits you for 2659. (398 blocked)
11/1 22:21:37.203  Lair Brute attacks. Shagz parries.
11/1 22:21:37.203  Norna gains Fade.
11/1 22:21:37.203  Lair Brute dies.
11/1 22:21:37.218  Ameraves gains 1 Rage from Ameraves 's Unbridled Wrath.
11/1 22:21:37.218  Siid 's Flash of Light heals you for 1687.
11/1 22:21:37.421  You fail to perform Thunder Clap: Not yet recovered.
11/1 22:21:37.609  You fail to perform Thunder Clap: Not yet recovered.
11/1 22:21:37.734  Shield Block fades from you.
11/1 22:21:37.734  Lightning Speed fades from Shagz.
11/1 22:21:37.750  Drain Soul fades from Extremehorde.
11/1 22:21:37.750  You gain 1 Rage from Shield Specialization.
11/1 22:21:37.750  Naewenn 's Greater Heal heals Ceedar for 2016.
11/1 22:21:37.750  Your Thunder Clap hits Lair Brute for 152.
11/1 22:21:37.859  Demonea gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:21:37.859  Lavode gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:21:37.859  Shagz hits Lair Brute for 118. (glancing)
11/1 22:21:38.078  Aurus gains Rapid Killing.
11/1 22:21:38.093  Mortal Strike fades from Ceedar.
11/1 22:21:38.093  Saldrin 's Greater Heal critically heals you for 6139.
11/1 22:21:38.093  Bansheel 's Flash Heal heals Shagz for 2186.
11/1 22:21:38.093  Chiv 's Flash of Light critically heals Shagz for 2480.
11/1 22:21:38.406  Shagz gains Commanding Shout.
11/1 22:21:38.421  You gain Shield Block.
11/1 22:21:38.437  Your Heroic Strike hits Lair Brute for 297.
11/1 22:21:38.671  Bansheel begins to cast Flash Heal.
11/1 22:21:38.921  Caridwen gains Blink.
11/1 22:21:38.921  Siid 's Flash of Light critically heals you for 2514.
11/1 22:21:39.125  You fail to perform Thunder Clap: Not yet recovered.
11/1 22:21:39.125  Naewenn begins to cast Greater Heal.
11/1 22:21:39.234  You gain Inspiration.
11/1 22:21:39.234  Chiv gains 108 Mana from Chiv 's Illumination.
11/1 22:21:39.296  You fail to perform Thunder Clap: Not yet recovered.
11/1 22:21:39.484  You fail to perform Thunder Clap: Not yet recovered.
11/1 22:21:39.562  Lair Brute attacks. You parry.
11/1 22:21:39.562  Lair Brute hits Shagz for 3330.
11/1 22:21:39.578  Shield Block fades from Shagz.
11/1 22:21:39.750  Shagz hits Lair Brute for 157.
11/1 22:21:40.250  Shagz performs Shield Slam on Lair Brute.
11/1 22:21:40.250  Ceedar gains 617 health from Naewenn 's Renew.
11/1 22:21:40.250  Demonea gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:21:40.250  Lavode gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:21:40.281  You fail to perform Heroic Strike: Another action is in progress.
11/1 22:21:40.359  Blink fades from Caridwen.
11/1 22:21:40.375  Siid gains 108 Mana from Siid 's Illumination.
11/1 22:21:40.375  Shagz 's Shield Slam hits Lair Brute for 475.
11/1 22:21:40.375  Your Heroic Strike hits Lair Brute for 276.
11/1 22:21:40.375  Chiv begins to cast Flash of Light.
11/1 22:21:40.484  Lightning Speed fades from Mechanicbob.
11/1 22:21:40.500  Extremehorde 's Dark Pact drains 1751 Mana from Naljub. Extremehorde gains 1751 Mana.
11/1 22:21:40.500  Bansheel 's Flash Heal heals Shagz for 2170.
11/1 22:21:40.500  Demonea 's Healing Wave heals Ceedar for 4786.
11/1 22:21:40.531  Norna begins to cast Flash Heal.
11/1 22:21:40.765  You fail to perform Shield Block: Not yet recovered.
11/1 22:21:40.937  You fail to perform Shield Block: Not yet recovered.
11/1 22:21:40.953  Leader of the Pack fades from Abalop.
11/1 22:21:40.953  Leader of the Pack fades from Rok.
11/1 22:21:40.953  Shagz gains Shield Block.
11/1 22:21:40.953  Siid 's Flash of Light heals you for 1679.
11/1 22:21:41.156  You fail to perform Shield Slam: Not yet recovered.
11/1 22:21:41.390  Lesser Spell Blasting fades from Caridwen.
11/1 22:21:41.390  Dire Bear Form fades from Ceedar.
11/1 22:21:41.390  Leader of the Pack fades from Ceedar.
11/1 22:21:41.390  Leader of the Pack fades from Ameraves.
11/1 22:21:41.406  Leader of the Pack fades from Nightmair.
11/1 22:21:41.406  Leader of the Pack fades from Mechanicbob.
11/1 22:21:41.406  Bansheel begins to cast Flash Heal.
11/1 22:21:41.500  Shagz 's Devastate missed Lair Brute.
11/1 22:21:41.593  Warp Stalker performs Warp on Lair Brute.
11/1 22:21:41.593  Warp Stalker gains Warp.
11/1 22:21:41.625  You fail to perform Shield Slam: Not yet recovered.
11/1 22:21:41.656  Your Heroic Strike crits Lair Brute for 599.
11/1 22:21:41.671  Naewenn 's Greater Heal heals Ceedar for 4153.
11/1 22:21:41.671  Your Shield Slam hits Lair Brute for 567.
11/1 22:21:41.671  Shagz hits Lair Brute for 143.
11/1 22:21:41.765  Demonea gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:21:41.765  Lavode gains 18 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:21:41.796  You fail to perform Shield Slam: Not yet recovered.
11/1 22:21:42.062  Aurus 's Auto Shot hits Lair Brute for 854.
11/1 22:21:42.062  Lair Brute attacks. You dodge.
11/1 22:21:42.093  Warp Stalker hits Lair Brute for 174.
11/1 22:21:42.093  Ancestral Fortitude fades from Ceedar.
11/1 22:21:42.109  Abalop gains Leader of the Pack.
11/1 22:21:42.109  Ameraves gains Leader of the Pack.
11/1 22:21:42.109  Nightmair gains Leader of the Pack.
11/1 22:21:42.109  Rok gains Leader of the Pack.
11/1 22:21:42.125  Chiv 's Flash of Light heals Shagz for 1640.
11/1 22:21:42.203  Lair Brute 's Cleave hits Shagz for 3022. (269 blocked)
11/1 22:21:42.406  Chiv begins to cast Flash of Light.
11/1 22:21:42.437  Ceedar gains Cat Form.
11/1 22:21:42.437  Ceedar gains Leader of the Pack.
11/1 22:21:42.453  Slice and Dice fades from Mechanicbob.
11/1 22:21:42.453  Mechanicbob gains Leader of the Pack.
11/1 22:21:42.468  Shagz gains 1 Rage from Shagz 's Shield Specialization.
11/1 22:21:42.468  Norna 's Flash Heal critically heals Ceedar for 3208.
11/1 22:21:42.484  Siid 's Flash of Light critically heals you for 2514.
11/1 22:21:42.484  Rok gains 156 Mana from Rok 's Totemic Call.
11/1 22:21:42.546  You fail to perform Revenge: Not yet recovered.
11/1 22:21:42.671  You fail to perform Revenge: Not yet recovered.
11/1 22:21:43.015  Rapid Killing fades from Aurus.
11/1 22:21:43.015  Lightning Speed fades from Mechanicbob.
11/1 22:21:43.015  Bansheel 's Flash Heal heals Shagz for 2148.
11/1 22:21:43.015  Lair Brute 's Mortal Strike hits Shagz for 4130. (269 blocked)
11/1 22:21:43.187  Shield Block fades from Shagz.
11/1 22:21:43.187  Shagz is afflicted by Mortal Strike.
11/1 22:21:43.203  You fail to perform Revenge: Not enough rage.
11/1 22:21:43.250  You fail to perform Revenge: Out of range.
11/1 22:21:43.250  Shagz gains 1 Rage from Shagz 's Shield Specialization.
11/1 22:21:43.250  Your Heroic Strike hits Lair Brute for 279.
11/1 22:21:43.375  You fail to perform Revenge: Out of range.
11/1 22:21:43.437  You fail to perform Heroic Strike: Not enough rage.
11/1 22:21:43.531  Extremehorde begins to cast Unstable Affliction.
11/1 22:21:43.531  Shagz attacks. Lair Brute dodges.
11/1 22:21:43.593  Trueshot Aura fades from Warp Stalker.
11/1 22:21:43.593  Bansheel gains Fade.
11/1 22:21:43.640  You fail to perform Heroic Strike: Not enough rage.
11/1 22:21:43.671  Siid gains 108 Mana from Siid 's Illumination.
11/1 22:21:43.671  Shagz 's Devastate hits Lair Brute for 200.
11/1 22:21:43.671  Shagz 's Thunderfury hits Lair Brute for 270 Nature damage.
11/1 22:21:43.671  Marley 's Bite hits Lair Brute for 149.
11/1 22:21:43.671  Lair Brute 's Charge hits Krakenskull for 208.
11/1 22:21:43.781  Marley hits Lair Brute for 201.
11/1 22:21:43.796  Demonea gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:21:43.796  Lavode gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:21:43.796  Norna begins to cast Flash Heal.
11/1 22:21:43.984  Aurus 's Auto Shot hits Lair Brute for 679.
11/1 22:21:43.984  Ceedar gains Inspiration.
11/1 22:21:44.046  Krakenskull 's Prayer of Mending heals Krakenskull for 1616.
11/1 22:21:44.046  Krakenskull casts Prayer of Mending.
11/1 22:21:44.046  Chiv 's Flash of Light heals Shagz for 826.
11/1 22:21:44.328  Chiv begins to cast Flash of Light.
11/1 22:21:44.328  Lair Brute hits Shagz for 3475.
11/1 22:21:44.421  Prayer of Mending fades from Krakenskull.
11/1 22:21:44.421  Krakenskull is afflicted by Charge.
11/1 22:21:44.421  Marley gains Prayer of Mending.
11/1 22:21:44.437  Shield Block fades from you.
11/1 22:21:44.437  Focus fades from Extremehorde.
11/1 22:21:44.437  Saldrin 's Greater Heal heals you for 4157.
11/1 22:21:44.531  You fail to cast Intervene: Target too close.
11/1 22:21:44.531  Siid 's Flash of Light heals you for 1694.
11/1 22:21:44.531  Warp Stalker 's Bite hits Lair Brute for 96.
11/1 22:21:44.531  Warp Stalker hits Lair Brute for 167.
11/1 22:21:44.687  You fail to cast Intervene: Target too close.
11/1 22:21:44.796  You attack. Lair Brute dodges.
11/1 22:21:44.796  Nightmair 's Dark Pact drains 1561 Mana from Abalop. Nightmair gains 1561 Mana.
11/1 22:21:44.859  Lair Brute misses you.
11/1 22:21:44.859  Lair Brute is afflicted by Unstable Affliction.
11/1 22:21:44.875  Demonea gains 110 Mana from Demonea 's Totemic Call.
11/1 22:21:45.046  Marley hits Lair Brute for 176. (glancing)
11/1 22:21:45.109  You fail to perform Devastate: Not enough rage.
11/1 22:21:45.203  Extremehorde begins to cast Corruption.
11/1 22:21:45.203  Extremehorde gains Flameshadow.
11/1 22:21:45.265  Ugor 's Intercept Stun hits Lair Brute for 75.
11/1 22:21:45.265  Marley 's Claw hits Lair Brute for 85.
11/1 22:21:45.328  You fail to perform Devastate: Not enough rage.
11/1 22:21:45.437  You fail to perform Devastate: Not enough rage.
11/1 22:21:45.625  Naewenn casts Prayer of Mending.
11/1 22:21:45.625  Bansheel begins to cast Flash Heal.
11/1 22:21:45.625  Healing Way fades from Bumbaclot.
11/1 22:21:45.625  Lair Brute is afflicted by Corruption.
11/1 22:21:45.625  Warp fades from Warp Stalker.
11/1 22:21:45.640  Naewenn gains Meditation.
11/1 22:21:45.718  Norna 's Flash Heal critically heals Caridwen for 3216.
11/1 22:21:45.718  Shagz 's Revenge hits Lair Brute for 308.
11/1 22:21:45.718  Shagz 's Heroic Strike hits Lair Brute for 196. (53 blocked)
11/1 22:21:45.843  Lavode gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 22:21:45.968  Ugor attacks. Lair Brute dodges.
11/1 22:21:45.968  You perform Taunt on Lair Brute.
11/1 22:21:46.046  Ugor hits Lair Brute for 458.
11/1 22:21:46.046  You gain Prayer of Mending.
11/1 22:21:46.062  Chiv 's Flash of Light heals Shagz for 818.
11/1 22:21:46.062  Mechanicbob 's Sinister Strike hits Lair Brute for 558.
11/1 22:21:46.171  Krakenskull hits Lair Brute for 145.
11/1 22:21:46.171  Mechanicbob attacks. Lair Brute dodges.
11/1 22:21:46.171  Krakenskull hits Lair Brute for 346. (glancing)
11/1 22:21:46.406  You attack. Lair Brute dodges.
11/1 22:21:46.406  Marley hits Lair Brute for 165. (glancing)
11/1 22:21:46.406  Mechanicbob misses Lair Brute.
11/1 22:21:46.468  Chiv begins to cast Holy Light.
11/1 22:21:46.484  Charge fades from Krakenskull.
11/1 22:21:46.484  Renew fades from Ceedar.
11/1 22:21:46.484  Lair Brute is afflicted by Taunt.
11/1 22:21:46.500  Fade fades from Norna.
11/1 22:21:46.500  Saldrin gains Fade.
11/1 22:21:46.734  Warp Stalker misses Lair Brute.
11/1 22:21:46.796  You fail to perform Shield Slam: Not yet recovered.
11/1 22:21:46.843  Marley gains 186 health from Marley 's Spirit Bond.
11/1 22:21:46.843  Nightmair 's Dark Pact drains 1561 Mana from Abalop. Nightmair gains 1561 Mana.
11/1 22:21:46.859  Lair Brute attacks. Shagz dodges.
11/1 22:21:46.859  Lair Brute 's Mortal Strike was dodged.
11/1 22:21:47.031  Lavode gains Devotion Aura.
11/1 22:21:47.031  Mechanicbob 's Sinister Strike crits Lair Brute for 1298.
11/1 22:21:47.031  Ugor 's Bloodthirst hits Lair Brute for 840.
11/1 22:21:47.046  Marley 's Claw crits Lair Brute for 122.
11/1 22:21:47.281  Aurus 's Arcane Shot hits Lair Brute for 361 Arcane damage. (361 resisted)
11/1 22:21:47.281  Ameraves hits Lair Brute for 684. (glancing)
11/1 22:21:47.359  Caridwen gains Inspiration.
11/1 22:21:47.359  Caridwen gains First Aid.
11/1 22:21:47.359  Lair Brute is afflicted by Curse of Agony.
11/1 22:21:47.375  Lair Brute is afflicted by Serpent Sting.
11/1 22:21:47.375  Ugor gains Bloodthirst.
11/1 22:21:47.390  Lavode gains Blood Pact.
11/1 22:21:47.390  Unleashed Rage fades from Rok.
11/1 22:21:47.406  Mechanicbob 's Improved Leader of the Pack heals Mechanicbob for 422.
11/1 22:21:47.406  Mechanicbob 's Mace Stun Effect fails. Lair Brute is immune.
11/1 22:21:47.406  Ugor 's Bloodthirst heals Ugor for 30.
11/1 22:21:47.406  Shagz 's Devastate hits Lair Brute for 206.
11/1 22:21:47.406  Bansheel 's Flash Heal heals Shagz for 1031.
11/1 22:21:47.406  Lair Brute 's Cleave hits you for 2472.
11/1 22:21:47.609  You fail to perform Bloodrage: Another action is in progress.
11/1 22:21:47.609  Shagz hits Lair Brute for 130. (glancing)
11/1 22:21:47.609  Ceedar crits Lair Brute for 353.
11/1 22:21:47.625  Lair Brute suffers 490 Shadow damage from Extremehorde 's Unstable Affliction.
11/1 22:21:47.625  Aurus 's Auto Shot hits Lair Brute for 701.
11/1 22:21:47.625  Marley hits Lair Brute for 213.
11/1 22:21:47.625  Bumbaclot begins to perform Steady Shot.
11/1 22:21:47.687  Caridwen gains 425 health from Caridwen 's First Aid.
11/1 22:21:47.687  Caridwen is afflicted by Recently Bandaged.
11/1 22:21:47.687  Marley gains Frenzy Effect.
11/1 22:21:47.687  Marley gains Ferocious Inspiration.
11/1 22:21:47.703  Prayer of Mending fades from you.
11/1 22:21:47.718  Lair Brute is afflicted by Curse of Shadow.
11/1 22:21:47.718  Your Prayer of Mending heals you for 1507.
11/1 22:21:47.734  You cast Prayer of Mending.
11/1 22:21:47.734  Your Revenge hits Lair Brute for 325.
11/1 22:21:47.734  Extremehorde 's Shadowmend heals Extremehorde for 12.
11/1 22:21:47.828  Ugor crits Lair Brute for 472.
11/1 22:21:47.828  You crit Lair Brute for 329.
11/1 22:21:48.078  Krakenskull misses Lair Brute.
11/1 22:21:48.078  Bansheel begins to cast Flash Heal.
11/1 22:21:48.078  Mechanicbob hits Lair Brute for 166. (glancing)
11/1 22:21:48.078  Warp Stalker 's Claw was parried by Lair Brute.
11/1 22:21:48.078  Unleashed Rage fades from Ceedar.
11/1 22:21:48.078  Unleashed Rage fades from Ameraves.
11/1 22:21:48.093  Unleashed Rage fades from Nightmair.
11/1 22:21:48.093  Unleashed Rage fades from Mechanicbob.
11/1 22:21:48.093  You gain Renew.
11/1 22:21:48.109  Mortal Strike fades from Shagz.
11/1 22:21:48.109  Shagz gains Ferocious Inspiration.
11/1 22:21:48.109  Warp Stalker gains Trueshot Aura.
11/1 22:21:48.109  Ugor gains Ferocious Inspiration.
11/1 22:21:48.125  Naewenn gains Ferocious Inspiration.
11/1 22:21:48.125  Extremehorde gains Ferocious Inspiration.
11/1 22:21:48.218  Rok crits Lair Brute for 1010.
11/1 22:21:48.218  Ameraves gains 1 Rage from Ameraves 's Unbridled Wrath.
11/1 22:21:48.218  Ceedar 's Improved Leader of the Pack heals Ceedar for 596.
11/1 22:21:48.218  Krakenskull 's Wing Clip hits Lair Brute for 35.
11/1 22:21:48.218  Trigaar casts Summon Water Elemental.
11/1 22:21:48.234  Lair Brute suffers 540 Shadow damage from Extremehorde 's Corruption.
11/1 22:21:48.453  Ceedar hits Lair Brute for 162.
11/1 22:21:48.453  Extremehorde 's Dark Pact drains 1493 Mana from Naljub. Extremehorde gains 1493 Mana.
11/1 22:21:48.453  Chiv begins to cast Holy Light.
11/1 22:21:48.468  Mallousx gains Prayer of Mending.
11/1 22:21:48.468  Bumbaclot gains Ferocious Inspiration.
11/1 22:21:48.468  Dash fades from Marley.
11/1 22:21:48.468  Rok gains Lightning Speed.
11/1 22:21:48.546  Ugor 's Bloodthirst heals Ugor for 30.
11/1 22:21:48.562  Rok 's Improved Leader of the Pack heals Rok for 454.
11/1 22:21:48.562  Extremehorde 's Shadowmend heals Extremehorde for 13.
11/1 22:21:48.562  Chiv 's Holy Light heals Shagz for 4704.
11/1 22:21:48.562  Marley 's Claw hits Lair Brute for 73.
11/1 22:21:48.562  Ameraves 's Mortal Strike hits Lair Brute for 886.
11/1 22:21:48.640  Marley hits Lair Brute for 200.
11/1 22:21:48.640  Warp Stalker hits Lair Brute for 152. (glancing)
11/1 22:21:48.640  Ugor crits Lair Brute for 1031.
11/1 22:21:48.640  Shagz performs Shield Slam on Lair Brute.
11/1 22:21:48.640  Mallousx hits Lair Brute for 619.
11/1 22:21:48.859  Caridwen gains 425 health from Caridwen 's First Aid.
11/1 22:21:48.859  Lair Brute hits you for 2893.
11/1 22:21:48.859  Mechanicbob crits Lair Brute for 796.
11/1 22:21:48.875  Lair Brute is afflicted by Mortal Strike.
11/1 22:21:48.875  Lair Brute is afflicted by Serpent Sting.
11/1 22:21:48.890  Ugor gains Flurry.
11/1 22:21:48.890  Rok gains Unleashed Rage.
11/1 22:21:48.890  Rok 's Windfury Attack hits Lair Brute for 737.
11/1 22:21:48.890  Rok 's Windfury Attack hits Lair Brute for 765.
11/1 22:21:48.890  Shagz 's Shield Slam hits Lair Brute for 490.
11/1 22:21:48.890  Ceedar 's Shred hits Lair Brute for 613.
11/1 22:21:48.906  Krakenskull hits Lair Brute for 351. (glancing)
11/1 22:21:48.906  Lair Brute suffers 253 Shadow damage from Extremehorde 's Curse of Agony.
11/1 22:21:49.000  Rok hits Lair Brute for 208.
11/1 22:21:49.000  You perform Shield Slam on Lair Brute.
11/1 22:21:49.078  You fail to perform Shield Slam: Not yet recovered.
11/1 22:21:49.203  Lair Brute misses Shagz.
11/1 22:21:49.296  You fail to perform Shield Slam: Not yet recovered.
11/1 22:21:49.296  Defaca begins to cast Scorch.
11/1 22:21:49.312  Taunt fades from Lair Brute.
11/1 22:21:49.312  Lair Brute is afflicted by Deep Wound.
11/1 22:21:49.328  Trigaar gains Focused Power.
11/1 22:21:49.328  Ugor 's Bloodthirst heals Ugor for 30.
11/1 22:21:49.328  Extremehorde 's Shadowmend heals Extremehorde for 6.
11/1 22:21:49.328  Your Shield Slam hits Lair Brute for 566.
11/1 22:21:49.328  Ugor 's Whirlwind hits Lair Brute for 495.
11/1 22:21:49.328  Mechanicbob gains 25 Energy from Mechanicbob 's Relentless Strikes Effect.
11/1 22:21:49.406  You fail to perform Shield Slam: Not yet recovered.
11/1 22:21:49.406  Shagz hits Lair Brute for 140.
11/1 22:21:49.406  Ugor misses Lair Brute.
11/1 22:21:49.421  Mechanicbob hits Lair Brute for 153. (glancing)
11/1 22:21:49.421  Ceedar crits Lair Brute for 382.
11/1 22:21:49.484  Naewenn begins to cast Greater Heal.
11/1 22:21:49.500  You crit Lair Brute for 352.
11/1 22:21:49.500  Marley hits Lair Brute for 173. (glancing)
